ID,nodo1,nodo2,nodo3,nodo4,nodo5,nodo6,nodo7,nodo8,nodo9,nodo10,nodo11,nodo12,nodo13,nodo14,nodo15,nodo16,nodo17,nodo18,nodo19,nodo20,nodo21,nodo22,nodo23,nodo24,nodo25,nodo26,nodo27,nodo28,nodo29,nodo30,nodo31,nodo32,nodo33,nodo34,nodo35,nodo36,nodo37,nodo38,nodo39,nodo40,nodo41,nodo42,nodo43,nodo44,nodo45,nodo46,nodo47,nodo48,nodo49,nodo50,nodo51,nodo52,nodo53,nodo54,nodo55,nodo56,nodo57,nodo58,nodo59,nodo60,nodo61,nodo62,nodo63,nodo64,nodo65,nodo66,nodo67,nodo68,nodo69,nodo70,nodo71,nodo72,nodo73,nodo74,nodo75,nodo76,nodo77,nodo78,nodo79,nodo80,nodo81,nodo82,nodo83,nodo84,nodo85,nodo86,nodo87,nodo88,nodo89,nodo90,nodo91,nodo92,nodo93,nodo94,nodo95,nodo96,nodo97,nodo98,nodo99,nodo100,nodo101,nodo102,nodo103,nodo104,nodo105,nodo106,nodo107,nodo108,nodo109,nodo110,nodo111,nodo112,nodo113,nodo114,nodo115,nodo116,nodo117,nodo118,nodo119,nodo120,nodo121,nodo122,nodo123,nodo124,nodo125,nodo126,nodo127,nodo128,nodo129,nodo130,nodo131,nodo132,nodo133,nodo134,nodo135,nodo136,nodo137,nodo138,nodo139,nodo140,nodo141,nodo142,nodo143,nodo144,nodo145,nodo146,nodo147,nodo148,nodo149,nodo150,nodo151,nodo152
002MSVIS,8.830022075055188e-05,0.007417218543046358,0.0,0.0,8.830022075055188e-05,8.830022075055188e-05,0.0,0.0,0.0,8.830022075055188e-05,0.0,0.0,0.0,8.830022075055188e-05,0.01924944812362031,0.00017660044150110375,0.00017660044150110375,0.0,0.019514348785871966,0.00026490066225165563,8.830022075055188e-05,0.0,0.00017660044150110375,0.0,0.0,0.0,0.0003532008830022075,8.830022075055188e-05,0.00026490066225165563,0.0,0.00026490066225165563,0.0,0.0,0.0,0.00026490066225165563,0.0,0.0,0.0,8.830022075055188e-05,0.0,0.00026490066225165563,8.830022075055188e-05,0.0,0.0,0.0,0.0,0.0,0.00026490066225165563,0.0,0.0007947019867549669,8.830022075055188e-05,0.0,8.830022075055188e-05,0.0,8.830022075055188e-05,8.830022075055188e-05,8.830022075055188e-05,0.0,0.0004415011037527594,0.00282560706401766,8.830022075055188e-05,0.0003532008830022075,0.0003532008830022075,0.000706401766004415,0.00017660044150110375,0.00026490066225165563,0.0003532008830022075,0.0004415011037527594,0.0,0.0,8.830022075055188e-05,0.004591611479028698,0.0,0.0010596026490066225,0.0,0.000706401766004415,0.002913907284768212,0.006622516556291391,0.007328918322295806,8.830022075055188e-05,0.006004415011037528,0.006004415011037528,0.008653421633554084,0.0023841059602649007,0.0,0.0009713024282560706,0.0033554083885209713,0.0016777041942604856,0.0007947019867549669,0.00282560706401766,0.004150110375275938,0.006534216335540839,0.003532008830022075,0.0038852097130242826,0.00944812362030905,0.004768211920529801,0.0008830022075055188,0.0019426048565121413,0.0038852097130242826,0.005209713024282561,0.0017660044150110375,0.0013245033112582781,0.01933774834437086,0.0046799116997792494,0.00706401766004415,0.002737306843267108,0.0024724061810154525,0.022516556291390728,0.0016777041942604856,0.0010596026490066225,0.03576158940397351,0.005827814569536424,0.004944812362030905,0.002207505518763797,0.0060927152317880795,0.004768211920529801,0.011125827814569536,0.009183222958057395,0.0038852097130242826,0.0003532008830022075,0.0016777041942604856,0.002737306843267108,0.0009713024282560706,0.00141280353200883,0.002207505518763797,0.01456953642384106,0.002207505518763797,0.004061810154525386,0.002119205298013245,0.0032671081677704194,0.008565121412803533,0.0009713024282560706,0.006622516556291391,0.0025607064017660044,0.006269315673289183,0.0053863134657836645,0.0023841059602649007,0.020485651214128035,0.002295805739514349,0.0004415011037527594,0.004503311258278146,0.002913907284768212,0.0060927152317880795,0.0011479028697571744,0.00026490066225165563,0.002207505518763797,0.0005298013245033113,0.008300220750551876,0.004768211920529801,0.01315673289183223,0.0004415011037527594,0.019514348785871966
003MSVIS,0.0,0.0006181015452538631,8.830022075055188e-05,0.0,0.00017660044150110375,0.0,0.0005298013245033113,0.0,0.0012362030905077263,0.00026490066225165563,0.0,0.000706401766004415,0.0004415011037527594,8.830022075055188e-05,8.830022075055188e-05,0.0,8.830022075055188e-05,0.00026490066225165563,0.0012362030905077263,0.0005298013245033113,0.0,8.830022075055188e-05,0.0,0.0,8.830022075055188e-05,0.00017660044150110375,0.0,0.00017660044150110375,0.0010596026490066225,0.0003532008830022075,8.830022075055188e-05,0.0,0.0,0.0003532008830022075,0.0,0.00017660044150110375,0.0,8.830022075055188e-05,0.0,0.0005298013245033113,8.830022075055188e-05,0.0003532008830022075,0.0004415011037527594,0.0,0.0006181015452538631,0.0,0.0,0.00026490066225165563,0.0,0.00017660044150110375,0.00026490066225165563,0.00017660044150110375,0.00017660044150110375,0.0004415011037527594,0.0004415011037527594,0.00017660044150110375,0.0003532008830022075,0.0007947019867549669,8.830022075055188e-05,0.0,8.830022075055188e-05,0.0003532008830022075,0.00017660044150110375,0.0008830022075055188,8.830022075055188e-05,0.0,0.0,0.0,0.00026490066225165563,0.0,8.830022075055188e-05,0.0,0.00017660044150110375,0.0,0.0,0.00026490066225165563,0.0006181015452538631,0.002737306843267108,0.0023841059602649007,0.004856512141280353,0.0060927152317880795,0.002207505518763797,0.010596026490066225,0.002207505518763797,0.020838852097130243,0.018984547461368653,0.0024724061810154525,0.013333333333333332,0.010419426048565121,0.000706401766004415,0.0008830022075055188,0.00141280353200883,0.0030905077262693157,0.003620309050772627,0.0165121412803532,0.004944812362030905,0.0019426048565121413,0.00141280353200883,0.003532008830022075,0.003002207505518764,0.00282560706401766,0.0023841059602649007,0.001501103752759382,0.011390728476821193,0.01227373068432671,0.0038852097130242826,0.0023841059602649007,0.002119205298013245,0.00141280353200883,0.0117439293598234,0.007328918322295806,0.006534216335540839,0.002295805739514349,0.014304635761589404,0.0030905077262693157,0.005562913907284768,0.002119205298013245,0.026225165562913908,0.014922737306843268,0.00141280353200883,0.007240618101545254,8.830022075055188e-05,0.0006181015452538631,0.011655629139072848,0.00017660044150110375,0.007947019867549669,0.004768211920529801,0.006887417218543046,0.0038852097130242826,0.006887417218543046,0.009183222958057395,0.005474613686534216,0.0141280353200883,0.01836644591611479,0.018013245033112583,0.0015894039735099338,0.0011479028697571744,0.005916114790286976,0.004326710816777042,0.015364238410596026,0.0010596026490066225,0.0009713024282560706,0.0006181015452538631,0.002030905077262693,0.005033112582781457,0.0030905077262693157,0.0005298013245033113,0.0033554083885209713,0.004150110375275938,0.0010596026490066225,0.0011479028697571744,0.012980132450331125
004MSVIS,0.00017660044150110375,0.0,0.0004415011037527594,0.0,0.0004415011037527594,0.001501103752759382,0.0009713024282560706,0.0003532008830022075,0.0008830022075055188,8.830022075055188e-05,0.00026490066225165563,0.0017660044150110375,0.0004415011037527594,0.0004415011037527594,0.0016777041942604856,0.0005298013245033113,0.00026490066225165563,0.000706401766004415,0.003002207505518764,0.019161147902869758,0.0017660044150110375,8.830022075055188e-05,0.0046799116997792494,0.003002207505518764,0.0009713024282560706,0.0007947019867549669,0.006975717439293598,0.0,0.002913907284768212,0.032671081677704196,0.00017660044150110375,8.830022075055188e-05,0.0,0.0004415011037527594,0.0,0.000706401766004415,0.0,0.0004415011037527594,0.0009713024282560706,8.830022075055188e-05,0.0004415011037527594,0.000706401766004415,8.830022075055188e-05,8.830022075055188e-05,0.0003532008830022075,0.00017660044150110375,0.00026490066225165563,0.0018543046357615894,0.0,0.0004415011037527594,0.00026490066225165563,0.0,8.830022075055188e-05,0.0003532008830022075,0.0,0.00017660044150110375,0.0004415011037527594,0.00017660044150110375,8.830022075055188e-05,0.002207505518763797,0.0019426048565121413,0.0015894039735099338,0.0013245033112582781,0.003002207505518764,0.0006181015452538631,0.0006181015452538631,0.0017660044150110375,0.0013245033112582781,0.0019426048565121413,0.0008830022075055188,0.0011479028697571744,0.00017660044150110375,0.0,0.002207505518763797,8.830022075055188e-05,0.00026490066225165563,0.006622516556291391,0.003443708609271523,0.004944812362030905,0.0053863134657836645,0.00423841059602649,0.002030905077262693,0.004944812362030905,0.004503311258278146,0.00282560706401766,0.0012362030905077263,0.005474613686534216,0.002207505518763797,0.003708609271523179,0.004503311258278146,0.0010596026490066225,0.0008830022075055188,0.0024724061810154525,0.005033112582781457,0.010066225165562914,0.00017660044150110375,0.002030905077262693,0.0005298013245033113,0.0053863134657836645,0.0026490066225165563,0.006357615894039735,0.0004415011037527594,0.001501103752759382,0.0019426048565121413,0.0030905077262693157,0.00944812362030905,0.00282560706401766,0.0017660044150110375,0.0010596026490066225,0.009006622516556291,0.0037969094922737307,0.011920529801324502,0.001501103752759382,0.0005298013245033113,0.015011037527593819,0.002030905077262693,0.007152317880794702,0.009271523178807948,0.0037969094922737307,0.000706401766004415,0.003532008830022075,0.008300220750551876,0.0018543046357615894,0.010242825607064018,0.0,0.005739514348785872,0.005121412803532009,0.0012362030905077263,0.0008830022075055188,0.004503311258278146,0.0008830022075055188,0.003973509933774834,0.000706401766004415,0.003532008830022075,0.003443708609271523,0.003973509933774834,0.005827814569536424,0.00423841059602649,0.011479028697571744,0.019072847682119205,0.0010596026490066225,0.004503311258278146,0.002030905077262693,0.0013245033112582781,0.006004415011037528,0.0017660044150110375,0.000706401766004415,0.004326710816777042,0.0030905077262693157,0.0032671081677704194,0.00423841059602649,0.0053863134657836645
005MSVIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0008830022075055188,8.830022075055188e-05,8.830022075055188e-05,0.0,8.830022075055188e-05,0.0,0.0004415011037527594,0.0,0.000706401766004415,0.0,0.000706401766004415,0.0,0.0008830022075055188,0.00017660044150110375,0.0,0.0010596026490066225,0.0,0.00017660044150110375,0.0006181015452538631,0.00017660044150110375,0.00017660044150110375,0.0,0.00017660044150110375,0.00141280353200883,8.830022075055188e-05,0.0004415011037527594,0.0,0.0,0.0,0.0,0.0,0.0,0.0003532008830022075,0.0,0.0,0.00017660044150110375,8.830022075055188e-05,0.0,8.830022075055188e-05,0.0,0.0011479028697571744,0.0007947019867549669,0.0,0.0,0.00026490066225165563,0.0008830022075055188,8.830022075055188e-05,0.00026490066225165563,0.0,0.0,0.0,0.000706401766004415,0.00017660044150110375,0.00017660044150110375,0.0,8.830022075055188e-05,0.00017660044150110375,0.000706401766004415,8.830022075055188e-05,8.830022075055188e-05,0.0,0.0,0.0004415011037527594,0.0,0.0,0.00017660044150110375,0.0,0.0,0.00017660044150110375,0.0006181015452538631,0.0026490066225165563,0.007152317880794702,0.004326710816777042,0.00141280353200883,0.0010596026490066225,0.004326710816777042,0.01933774834437086,0.0030905077262693157,0.0033554083885209713,0.005916114790286976,0.0017660044150110375,0.0017660044150110375,0.007858719646799118,0.005474613686534216,0.009536423841059603,0.01315673289183223,0.0053863134657836645,0.005121412803532009,0.011125827814569536,0.004768211920529801,0.00141280353200883,0.006887417218543046,0.00847682119205298,0.0018543046357615894,0.007593818984547461,0.002030905077262693,0.005033112582781457,0.005562913907284768,0.0015894039735099338,0.016158940397350992,0.006357615894039735,0.009183222958057395,0.0023841059602649007,0.002207505518763797,0.0037969094922737307,0.00423841059602649,0.004326710816777042,0.0016777041942604856,0.00847682119205298,0.00017660044150110375,0.009624724061810155,0.009183222958057395,0.006004415011037528,0.004061810154525386,0.003620309050772627,0.00141280353200883,0.005121412803532009,0.010949227373068433,0.0037969094922737307,0.00017660044150110375,0.0053863134657836645,0.011479028697571744,0.003973509933774834,0.008830022075055188,0.0026490066225165563,0.0019426048565121413,0.011037527593818985,0.01086092715231788,0.003708609271523179,0.0016777041942604856,0.0030905077262693157,0.006975717439293598,0.010596026490066225,0.007858719646799118,0.003002207505518764,0.002119205298013245,0.0004415011037527594,0.002030905077262693,0.013245033112582781,0.0024724061810154525,0.002030905077262693,0.008653421633554084,0.004944812362030905,0.0019426048565121413,0.009977924944812363,0.009094922737306842
010MSVIS,8.830022075055188e-05,0.00017660044150110375,0.00017660044150110375,0.0,0.00017660044150110375,8.830022075055188e-05,0.0038852097130242826,0.0,0.0,0.00026490066225165563,0.0,0.000706401766004415,0.00026490066225165563,0.0,0.00026490066225165563,0.0025607064017660044,0.0003532008830022075,0.00026490066225165563,0.00026490066225165563,0.0,0.0010596026490066225,0.0006181015452538631,0.0004415011037527594,8.830022075055188e-05,0.0,8.830022075055188e-05,0.0007947019867549669,0.0003532008830022075,0.00026490066225165563,0.005827814569536424,0.0015894039735099338,8.830022075055188e-05,0.0,0.00017660044150110375,0.0006181015452538631,8.830022075055188e-05,0.00017660044150110375,0.00017660044150110375,0.0,0.0003532008830022075,0.0003532008830022075,0.0005298013245033113,0.0,8.830022075055188e-05,0.0,0.0007947019867549669,0.00017660044150110375,0.0017660044150110375,0.0,0.00017660044150110375,0.00017660044150110375,0.0003532008830022075,0.0,0.0,0.00017660044150110375,8.830022075055188e-05,8.830022075055188e-05,0.0007947019867549669,0.0003532008830022075,0.0,0.0008830022075055188,0.000706401766004415,0.0015894039735099338,0.0008830022075055188,0.00017660044150110375,0.0,0.0006181015452538631,0.0,0.0010596026490066225,0.0,8.830022075055188e-05,0.0,0.0003532008830022075,0.00141280353200883,0.0011479028697571744,0.0023841059602649007,0.0030905077262693157,0.00282560706401766,0.005739514348785872,0.0003532008830022075,0.004856512141280353,0.004856512141280353,0.03011037527593819,0.006710816777041943,0.004503311258278146,0.003708609271523179,0.003532008830022075,0.005916114790286976,0.0075055187637969095,0.007593818984547461,0.0013245033112582781,0.005474613686534216,0.00565121412803532,0.005739514348785872,0.017041942604856513,0.0010596026490066225,0.00706401766004415,0.002030905077262693,0.004326710816777042,0.004856512141280353,0.002295805739514349,0.003443708609271523,0.0019426048565121413,0.004503311258278146,0.002207505518763797,0.003708609271523179,0.006357615894039735,0.002295805739514349,0.0010596026490066225,0.009183222958057395,0.027637969094922738,0.0017660044150110375,0.0032671081677704194,0.0013245033112582781,0.002737306843267108,0.005739514348785872,0.006622516556291391,0.010684326710816778,0.0007947019867549669,0.0009713024282560706,0.0011479028697571744,0.0008830022075055188,0.0011479028697571744,0.0117439293598234,8.830022075055188e-05,0.0018543046357615894,0.0025607064017660044,0.004415011037527594,0.00141280353200883,0.0003532008830022075,0.0031788079470198675,0.0012362030905077263,0.0046799116997792494,0.009006622516556291,0.002295805739514349,0.0011479028697571744,0.00423841059602649,0.005474613686534216,0.01695364238410596,0.019602649006622515,0.0010596026490066225,0.0,0.003443708609271523,0.004591611479028698,0.011479028697571744,0.002030905077262693,0.0026490066225165563,0.004326710816777042,0.0013245033112582781,0.0053863134657836645,0.011214128035320087,0.01748344370860927
011MSVIS,0.00026490066225165563,0.0012362030905077263,0.0013245033112582781,0.0,0.0013245033112582781,0.0005298013245033113,0.00141280353200883,0.0006181015452538631,0.0023841059602649007,0.0004415011037527594,0.0013245033112582781,0.0,0.00282560706401766,0.00026490066225165563,0.038940397350993375,0.00026490066225165563,0.0015894039735099338,0.0013245033112582781,0.002119205298013245,0.0,0.0012362030905077263,0.0003532008830022075,0.0018543046357615894,0.00141280353200883,0.0007947019867549669,8.830022075055188e-05,0.0032671081677704194,0.0007947019867549669,0.00026490066225165563,0.0015894039735099338,0.0003532008830022075,8.830022075055188e-05,0.0,8.830022075055188e-05,0.00026490066225165563,0.0007947019867549669,0.0003532008830022075,0.00017660044150110375,0.00017660044150110375,0.0006181015452538631,0.0009713024282560706,0.0007947019867549669,0.0003532008830022075,8.830022075055188e-05,0.0003532008830022075,0.0003532008830022075,0.0053863134657836645,0.0004415011037527594,0.0,0.00282560706401766,0.0007947019867549669,0.0010596026490066225,0.0,0.0007947019867549669,0.0007947019867549669,8.830022075055188e-05,0.004150110375275938,0.002207505518763797,0.0005298013245033113,0.0006181015452538631,0.0008830022075055188,0.0017660044150110375,0.0006181015452538631,0.0012362030905077263,0.021015452538631345,0.00017660044150110375,0.023664459161147903,0.00141280353200883,0.0013245033112582781,0.0009713024282560706,0.00026490066225165563,0.002913907284768212,0.0019426048565121413,0.002119205298013245,0.002207505518763797,0.0015894039735099338,0.0008830022075055188,0.0015894039735099338,0.006004415011037528,0.0,0.00565121412803532,0.0019426048565121413,0.008211920529801325,0.0017660044150110375,0.00565121412803532,0.0011479028697571744,0.0005298013245033113,0.00141280353200883,0.0075055187637969095,0.004591611479028698,0.002207505518763797,0.0009713024282560706,0.0038852097130242826,0.004061810154525386,0.00565121412803532,0.0004415011037527594,0.002295805739514349,0.0,0.007417218543046358,0.003708609271523179,0.002295805739514349,0.004591611479028698,0.003443708609271523,0.0030905077262693157,0.0005298013245033113,0.00423841059602649,0.003002207505518764,0.000706401766004415,0.0010596026490066225,0.0067991169977924945,0.003973509933774834,0.0017660044150110375,0.0016777041942604856,0.0006181015452538631,0.0009713024282560706,0.0024724061810154525,0.01033112582781457,0.004150110375275938,0.002119205298013245,0.006622516556291391,0.0010596026490066225,0.00017660044150110375,0.0005298013245033113,0.0025607064017660044,0.000706401766004415,0.007682119205298013,0.006887417218543046,0.007682119205298013,0.00026490066225165563,0.003708609271523179,0.003708609271523179,0.0007947019867549669,0.0053863134657836645,0.01554083885209713,0.001501103752759382,0.0009713024282560706,0.0032671081677704194,0.0017660044150110375,0.004326710816777042,0.0046799116997792494,0.000706401766004415,0.00026490066225165563,0.003532008830022075,0.00282560706401766,0.006004415011037528,0.0006181015452538631,0.002207505518763797,0.00141280353200883,0.005827814569536424,0.0019426048565121413,0.006357615894039735,0.006622516556291391
012MSVIS,8.830022075055188e-05,0.0,0.00017660044150110375,0.0,0.0,0.0,0.0,0.0,0.00026490066225165563,0.0,0.0,0.0,0.0,0.00017660044150110375,0.0,0.0,0.0,0.0,0.0,0.0037969094922737307,0.00017660044150110375,0.00017660044150110375,0.0,0.0004415011037527594,0.0,8.830022075055188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.830022075055188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003532008830022075,0.0,0.0,0.0,0.0,0.00017660044150110375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.830022075055188e-05,0.00026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0003532008830022075,0.0003532008830022075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.830022075055188e-05,0.0053863134657836645,0.0031788079470198675,0.007152317880794702,0.0009713024282560706,0.0030905077262693157,0.002030905077262693,0.003620309050772627,0.002207505518763797,0.011832229580573951,0.002207505518763797,0.004150110375275938,0.004944812362030905,0.011390728476821193,0.016777041942604855,0.0010596026490066225,0.007240618101545254,0.00803532008830022,0.003002207505518764,0.006445916114790287,0.0010596026490066225,0.009801324503311257,0.0026490066225165563,0.004503311258278146,0.004503311258278146,0.0023841059602649007,0.005033112582781457,0.002295805739514349,0.004591611479028698,0.0037969094922737307,0.00891832229580574,0.0009713024282560706,0.003620309050772627,0.00282560706401766,0.0026490066225165563,0.009006622516556291,0.015452538631346577,0.006445916114790287,0.003532008830022075,0.0009713024282560706,0.003708609271523179,0.0023841059602649007,0.006622516556291391,0.035496688741721856,0.00847682119205298,0.004944812362030905,0.00282560706401766,0.006357615894039735,0.008211920529801325,0.0037969094922737307,0.0008830022075055188,0.0067991169977924945,0.002737306843267108,0.003973509933774834,0.0004415011037527594,0.0023841059602649007,0.003443708609271523,0.012097130242825608,0.007593818984547461,0.01086092715231788,0.0012362030905077263,0.0005298013245033113,0.015275938189845475,0.013598233995584989,0.006269315673289183,0.0015894039735099338,0.0013245033112582781,0.006357615894039735,0.006887417218543046,0.006445916114790287,0.003973509933774834,0.006975717439293598,0.00017660044150110375,0.00565121412803532,0.0008830022075055188,0.005121412803532009,0.014039735099337747
017MSVIS,8.830022075055188e-05,0.0,0.007417218543046358,0.0,8.830022075055188e-05,0.0,8.830022075055188e-05,0.00017660044150110375,0.0,0.0,0.0,0.0,0.0,0.0,0.0010596026490066225,8.830022075055188e-05,0.0,0.0,0.004150110375275938,0.0,0.0,8.830022075055188e-05,0.0,8.830022075055188e-05,0.0,0.0,0.00017660044150110375,0.0,0.0,0.0003532008830022075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004415011037527594,0.0,0.0,0.0,8.830022075055188e-05,0.0003532008830022075,0.0046799116997792494,0.0,0.00017660044150110375,0.00026490066225165563,0.0,0.0,0.0,0.0,8.830022075055188e-05,0.0005298013245033113,0.0,0.00017660044150110375,0.0,0.0,0.0,0.0,0.0010596026490066225,8.830022075055188e-05,8.830022075055188e-05,0.0,0.0,0.0,8.830022075055188e-05,0.0,0.00017660044150110375,0.0,0.0,0.00026490066225165563,0.0,0.0032671081677704194,0.0033554083885209713,0.0026490066225165563,0.000706401766004415,0.00803532008830022,0.003532008830022075,0.006445916114790287,0.003620309050772627,0.001501103752759382,0.005033112582781457,0.0032671081677704194,0.006887417218543046,0.003973509933774834,0.008211920529801325,0.015187637969094923,0.00706401766004415,0.003973509933774834,0.0025607064017660044,0.006269315673289183,0.003708609271523179,0.005474613686534216,0.005209713024282561,0.0053863134657836645,0.0009713024282560706,0.003443708609271523,0.00141280353200883,0.0017660044150110375,0.0012362030905077263,0.0019426048565121413,0.017218543046357615,0.009006622516556291,0.0013245033112582781,0.0037969094922737307,0.0007947019867549669,0.010949227373068433,0.004591611479028698,0.007858719646799118,0.0012362030905077263,0.003708609271523179,0.0030905077262693157,0.0032671081677704194,0.021103752759381898,0.007682119205298013,0.0026490066225165563,0.002207505518763797,0.006269315673289183,0.002030905077262693,0.018719646799116998,0.00423841059602649,0.01130242825607064,0.016777041942604855,0.01554083885209713,0.00944812362030905,0.015011037527593819,0.0025607064017660044,0.007152317880794702,0.011832229580573951,0.0053863134657836645,0.0075055187637969095,0.0004415011037527594,0.002913907284768212,0.007770419426048565,0.002030905077262693,0.016865342163355408,0.0032671081677704194,0.00423841059602649,0.0005298013245033113,0.0010596026490066225,0.005916114790286976,0.004150110375275938,0.0003532008830022075,0.002030905077262693,0.0015894039735099338,0.0016777041942604856,0.00803532008830022,0.0023841059602649007
018MSVIS,0.005033112582781457,0.0004415011037527594,0.007240618101545254,0.0,0.0006181015452538631,0.0,0.0012362030905077263,0.0,0.0005298013245033113,0.0,0.0,0.0003532008830022075,0.0003532008830022075,0.0007947019867549669,0.0003532008830022075,0.00141280353200883,8.830022075055188e-05,0.0005298013245033113,8.830022075055188e-05,0.00026490066225165563,0.0006181015452538631,0.0005298013245033113,0.0007947019867549669,0.0,8.830022075055188e-05,0.00026490066225165563,0.0007947019867549669,0.00026490066225165563,8.830022075055188e-05,0.005033112582781457,0.0003532008830022075,0.0,0.0004415011037527594,0.0005298013245033113,0.00026490066225165563,0.000706401766004415,0.0005298013245033113,0.0,0.0,8.830022075055188e-05,0.0008830022075055188,0.0009713024282560706,0.0008830022075055188,0.0004415011037527594,0.0,0.0012362030905077263,0.0004415011037527594,0.0006181015452538631,0.0,0.0,0.0007947019867549669,0.0008830022075055188,0.00026490066225165563,0.0003532008830022075,8.830022075055188e-05,0.0003532008830022075,0.0037969094922737307,0.0007947019867549669,0.00026490066225165563,0.0018543046357615894,0.0,0.0,0.00017660044150110375,0.004768211920529801,0.007152317880794702,0.0005298013245033113,0.0012362030905077263,0.0,0.0004415011037527594,8.830022075055188e-05,8.830022075055188e-05,0.00026490066225165563,0.0,0.0026490066225165563,0.0013245033112582781,0.0009713024282560706,0.0032671081677704194,0.006975717439293598,0.006357615894039735,0.0009713024282560706,0.006622516556291391,0.0030905077262693157,0.007152317880794702,0.002207505518763797,0.003443708609271523,0.006181015452538631,0.0006181015452538631,0.005739514348785872,0.007240618101545254,0.006357615894039735,0.006710816777041943,0.006445916114790287,0.002737306843267108,0.0032671081677704194,8.830022075055188e-05,0.0024724061810154525,0.00988962472406181,0.005916114790286976,0.0023841059602649007,0.003443708609271523,0.007328918322295806,0.002737306843267108,0.007240618101545254,0.004944812362030905,0.002295805739514349,0.002913907284768212,0.002737306843267108,0.004503311258278146,0.0019426048565121413,0.004503311258278146,0.005121412803532009,0.004944812362030905,0.006269315673289183,0.001501103752759382,0.0046799116997792494,0.0023841059602649007,0.0060927152317880795,0.008300220750551876,0.007152317880794702,0.0038852097130242826,0.0046799116997792494,0.0030905077262693157,0.005916114790286976,0.005827814569536424,0.0004415011037527594,0.003532008830022075,0.007858719646799118,0.014834437086092715,0.003708609271523179,0.005827814569536424,0.0026490066225165563,0.0009713024282560706,0.012803532008830023,0.005916114790286976,0.003973509933774834,0.001501103752759382,0.0026490066225165563,0.002737306843267108,0.007328918322295806,0.004591611479028698,0.003708609271523179,0.006269315673289183,0.0024724061810154525,0.0,0.00891832229580574,0.00847682119205298,0.002295805739514349,0.007947019867549669,0.004061810154525386,0.006887417218543046,0.0024724061810154525,0.011655629139072848
019MSVIS,0.0,0.0,0.0006181015452538631,0.0,0.0,0.0,8.830022075055188e-05,0.0,0.0004415011037527594,0.00026490066225165563,0.0,0.0,0.00017660044150110375,8.830022075055188e-05,0.0,8.830022075055188e-05,0.0009713024282560706,0.0012362030905077263,0.00017660044150110375,0.0,0.0,0.0,0.0,0.0004415011037527594,0.00026490066225165563,0.0,0.0,0.0005298013245033113,0.0,8.830022075055188e-05,8.830022075055188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00017660044150110375,0.0,0.0,0.0,0.0,0.0,0.0,0.00026490066225165563,0.0,0.0,0.0011479028697571744,0.0,0.00026490066225165563,0.0,0.00017660044150110375,0.0,0.0,8.830022075055188e-05,0.0,0.00017660044150110375,8.830022075055188e-05,0.0,8.830022075055188e-05,0.0007947019867549669,0.0004415011037527594,0.0011479028697571744,0.0005298013245033113,0.00017660044150110375,0.00017660044150110375,0.0,0.0,0.0,8.830022075055188e-05,0.0,0.00017660044150110375,0.0004415011037527594,0.0007947019867549669,0.0067991169977924945,0.0003532008830022075,0.0012362030905077263,0.003532008830022075,0.00944812362030905,0.0,0.0037969094922737307,0.005827814569536424,0.009536423841059603,0.002030905077262693,0.01554083885209713,0.009271523178807948,0.0030905077262693157,0.011655629139072848,0.009271523178807948,8.830022075055188e-05,0.0017660044150110375,0.006445916114790287,0.019867549668874173,0.008653421633554084,0.010949227373068433,0.0017660044150110375,0.0007947019867549669,0.0018543046357615894,0.002207505518763797,0.007858719646799118,0.0015894039735099338,0.0011479028697571744,0.0024724061810154525,0.009006622516556291,0.0023841059602649007,0.0024724061810154525,0.004591611479028698,0.002295805739514349,0.003532008830022075,0.006710816777041943,8.830022075055188e-05,0.008300220750551876,0.0023841059602649007,0.0024724061810154525,0.0018543046357615894,0.00141280353200883,0.0025607064017660044,0.004856512141280353,0.009359823399558499,0.0019426048565121413,0.00988962472406181,0.003002207505518764,0.002295805739514349,0.012803532008830023,0.0003532008830022075,0.004768211920529801,0.006534216335540839,0.008741721854304635,0.001501103752759382,0.0033554083885209713,0.006357615894039735,0.0010596026490066225,0.007240618101545254,0.013068432671081678,0.002737306843267108,0.006357615894039735,0.007593818984547461,0.011214128035320087,0.019602649006622515,0.012097130242825608,0.0016777041942604856,0.003973509933774834,0.0017660044150110375,0.0060927152317880795,0.005827814569536424,0.005209713024282561,0.00803532008830022,0.006004415011037528,0.007593818984547461,0.0005298013245033113,0.003002207505518764,0.0046799116997792494
